Rand_fix	Completed	activity_code	region	state	ESOffice.x	title	lead_agency	FY	FY_start	FY_concl	start_date	date_formal_consult	due_date	FWS_concl_date	elapsed	date_active_concl	timely_concl	hours_logged	events_logged	formal_consult	consult_type	consult_complex	work_type	work_category	ARRA	datum	lat_dec_deg	long_dec_deg	lat_deg	lat_min	lat_sec	long_deg	long_min	long_sec	UTM_E	UTM_N	UTM_zone	spp_ev_ls	spp_BO_ls	n_spp_eval	n_spp_BO	n_nofx	n_NLAA	n_conc	n_jeop	n_rpa	n_admo	n_tech	staff_lead_hash	staff_support_hash	Region	ESOffice.y	Latitude	Longitude	Datum
0.809507633	NA	81420-2009-F-0522-R001	8	CA	SACRAMENTO FISH AND WILDLIFE OFFICE	"Reinitiation of Plainsburg/Arboleda State Route 99, Merced County, CA"	California Dept. of Transportation District 6	2009	2010	2010	5/6/10	40304	40439	8/13/10	99	8/13/10	Yes	No	Yes	Yes	Formal Consultation	Standard	transportation - road / highway	transportation	No ARRA funding	WGS84	NA	NA	NA	NA	NA	NA	NA	NA	4121153	734514	10	"Fox, San Joaquin kit (Vulpes macrotis mutica)"	san joaquin kit fox (vulpes macrotis mutica): BO = Non-jeopardy; CH = 	1	1	0	0	NA	0	0	NA	0	aa0cf3badc3923093a7ecc5a97620aa1	None	8	SACRAMENTO FISH AND WILDLIFE OFFICE	37.20747	-120.35635	NAD27
0.81387204	NA	41420-2011-F-0186	4	FL	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	Meyer Snail Kite recovery permit biological opinion (TE38642EA)	Fish and Wildlife Service	2011	2011	2011	3/29/11	40631	40766	7/29/11	122	7/29/11	Yes	No	No	Yes	Formal Consultation	Standard	recovery permit - research - collection/handling	recovery permit	No ARRA funding	NAD83	27.470394	-81.371047	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Kite, Everglade snail (Rostrhamus sociabilis plumbeus)"	everglade snail kite (rostrhamus sociabilis plumbeus): BO = NLAA - Concurrence Provided; CH = NLAA - Concurrence Provided	1	1	0	1	1	0	0	0	0	7fdefe27884624fa966175e07e4e3e75	None	4	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	27.47008	-81.37125	NAD27
0.833811569	NA	41420-2009-F-0429	4	FL	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	Visually Impaired Persons HCP BO	Fish and Wildlife Service	2009	2007	2009	6/8/07	39241	39376	7/17/09	770	7/17/09	No	No	No	Yes	Formal Consultation	Standard	development	development	No ARRA funding	NAD83	27.017	-82.019	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Scrub-jay, Florida (Aphelocoma coerulescens)"	florida scrub-jay (aphelocoma coerulescens): BO = Non-jeopardy; CH = 	1	1	0	0	NA	0	0	NA	0	7fdefe27884624fa966175e07e4e3e75	e6d4f172d6ed45cec022eec99b6d5046	4	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	27.01666	-82.01919	NAD27
0.844353704	NA	81420-2008-F-0010	8	CA	SACRAMENTO FISH AND WILDLIFE OFFICE	Sierra Meadows Estates Project	Army Corps of Engineers	2008	2007	2008	8/16/07	39310	39721	7/14/08	333	7/14/08	Yes	No	No	Yes	Formal Consultation	Standard	development - residential	development	No ARRA funding	NAD27	NA	NA	NA	NA	NA	NA	NA	NA	4138278	260809	11	"Frog, California red-legged (Rana draytonii); Beetle, valley elderberry longhorn (Desmocerus californicus dimorphus)"	"california red-legged frog (rana draytonii): BO = Not Yet Determined; CH = , valley elderberry longhorn beetle (desmocerus californicus dimorphus): BO = Not Yet Determined; CH = )"	2	2	NA	NA	NA	NA	0	NA	NA	1c2a5f1f482e205a7e097f138f5575f1	None	8	SACRAMENTO FISH AND WILDLIFE OFFICE	37.36047	-119.69981	NAD27
0.852098452	NA	43440-2010-F-0655	4	LA	LOUISIANA ECOLOGICAL SERVICES FIELD OFFICE	"2009 Modification of 2004 BO: BUDM, HNC, Restoration of Wine Island Project"	Army Corps of Engineers	2010	2010	2010	11/3/09	40120	40285	12/17/09	44	12/17/09	Yes	No	No	Yes	Formal Consultation	Standard	dredge / excavation	dredge / excavation	No ARRA funding	WGS84	NA	NA	NA	NA	NA	NA	NA	NA	3220789	732609	15	"Plover, piping (Charadrius melodus); Sea turtle, hawksbill (Eretmochelys imbricata); Sea turtle, leatherback (Dermochelys coriacea); Manatee, West Indian (Trichechus manatus); Sea turtle, green (Chelonia mydas); Sea turtle, Kemps ridley (Lepidochelys kempii); Pelican, brown (Pelecanus occidentalis); Sea turtle, loggerhead (Caretta caretta)"	"brown pelican (pelecanus occidentalis): BO = Non-jeopardy / No Adverse Mod; CH = , green sea turtle (chelonia mydas): BO = Not Required - See Event Description; CH = , hawksbill sea turtle (eretmochelys imbricata): BO = Not Required - See Event Description; CH = , kemps ridley sea turtle (lepidochelys kempii): BO = Not Required - See Event Description; CH = , leatherback sea turtle (dermochelys coriacea): BO = Not Required - See Event Description; CH = , loggerhead sea turtle (caretta caretta): BO = Not Required - See Event Description; CH = , migratory birds trust resources; CH = Technical Assistance; CH = , piping plover (charadrius melodus): BO = NLAA - Concurrence Provided; CH = No Adverse Modification, west indian manatee (trichechus manatus): BO = No Effect - Concurrence Provided; CH = )"	9	9	1	1	2	0	0	0	1	36644a69cda361a736610ea03e8d943a	None	4	LOUISIANA ECOLOGICAL SERVICES FIELD OFFICE	29.09403	-90.60992	NAD27
0.862017929	NA	81420-2008-F-0095-R005	8	CA	SACRAMENTO FISH AND WILDLIFE OFFICE	"I-80 Across the Top Bus/Carpool HOV and Auxiliary Lane, Sacramento County"	California Dept. of Transportation District 3	2008	2013	2013	9/20/13	41537	41672	9/25/13	5	9/25/13	Yes	No	No	Yes	Formal Consultation	Standard	transportation - road / highway	transportation	Other agencies funds	WGS84	38.628172	-121.511051	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Snake, giant garter (Thamnophis gigas)"	NA	1	0	NA	NA	NA	NA	0	NA	NA	b1829dd710bb8ff4042131e5aa63c66a	None	8	SACRAMENTO FISH AND WILDLIFE OFFICE	38.62827	-121.50998	NAD27
0.864609491	NA	04EF2000-2013-F-0258	4	FL	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	State Wildlife Grant FWC Funding for Florida bonneted bat research	Fish and Wildlife Service	2013	2013	2013	5/23/13	41417	41552	7/3/13	41	7/3/13	Yes	No	No	Yes	Formal Consultation	Standard	federal grant / loan related	federal grant / loan related	No ARRA funding	WGS84	26.324133	-80.816219	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Pigeon wings (Clitoria fragrans); Milkpea, Smalls (Galactia smallii); Spurge, Garbers (Chamaesyce garberi); Beetle, highlands tiger (Cicindela highlandensis); Skink, sand (Neoseps reynoldsi); Prairie-clover, florida (Dalea carthagenensis floridana); Mint, Garretts (Dicerandra christmanii); Harebells, Avon Park (Crotalaria avonensis); Wireweed (Polygonella basiramia); Mint, scrub (Dicerandra frutescens); Scrub-jay, Florida (Aphelocoma coerulescens); Bully, everglades (Sideroxylon reclinatum ssp. austrofloridense); Flax, carters small-flowered (Linum carteri carteri); Mustard, Carters (Warea carteri); Cladonia, Florida perforate (Cladonia perforata); Polygala, tiny (Polygala smallii); Silverbush, blodgetts (Argythamnia blodgettii); Skink, bluetail mole (Eumeces egregius lividus); Thoroughwort, cape sable (Chromolaena frustrata); Whitlow-wort, papery (Paronychia chartacea); Flax, sand (Linum arenicola); Plum, scrub (Prunus geniculata); Snake, eastern indigo (Drymarchon corais couperi); Beargrass, Brittons (Nolina brittoniana); Crabgrass, florida pineland (Digitaria pauciflora); Pawpaw, four-petal (Asimina tetramera); Fringe-tree, pygmy (Chionanthus pygmaeus); Rosemary, short-leaved (Conradina brevifolia); Buckwheat, scrub (Eriogonum longifolium var. gnaphalifolium); Panther, Florida (Puma (=Felis) concolor coryi); Stork, wood (Mycteria americana); Woodpecker, red-cockaded (Picoides borealis); Hypericum, highlands scrub (Hypericum cumulicola); Crocodile, American (Crocodylus acutus); Pawpaw, beautiful (Deeringothamnus pulchellus); Sandlace (Polygonella myriophylla); Sparrow, Cape Sable seaside (Ammodramus maritimus mirabilis); Bonamia, Florida (Bonamia grandiflora); Lead-plant, Crenulate (Amorpha crenulata); Crane, whooping (Grus americana); Caracara, Audubons crested (Polyborus plancus audubonii); Ziziphus, Florida (Ziziphus celata); Spurge, deltoid (Chamaesyce deltoidea ssp. deltoidea); Gourd, Okeechobee (Cucurbita okeechobeensis ssp. okeechobeensis); Sparrow, Florida grasshopper (Ammodramus savannarum floridanus); Snakeroot (Eryngium cuneifolium); Blazingstar, scrub (Liatris ohlingerae); Brickell-bush, florida (Brickellia mosieri); Kite, Everglade snail (Rostrhamus sociabilis plumbeus); Polygala, Lewtons (Polygala lewtonii); Mint, Lakelas (Dicerandra immaculata)"	"american crocodile (crocodylus acutus): BO = NLAA - Concurrence Provided; CH = No Adverse Modification, audubons crested caracara (polyborus plancus audubonii): BO = NLAA - Concurrence Provided; CH = , avon park harebells (crotalaria avonensis): BO = NLAA - Concurrence Provided; CH = , beautiful pawpaw (deeringothamnus pulchellus): BO = NLAA - Concurrence Provided; CH = , blodgetts silverbush (argythamnia blodgettii): BO = NLAA - Concurrence Provided; CH = , bluetail mole skink (eumeces egregius lividus): BO = NLAA - Concurrence Provided; CH = , brittons beargrass (nolina brittoniana): BO = NLAA - Concurrence Provided; CH = , cape sable seaside sparrow (ammodramus maritimus mirabilis): BO = NLAA - Concurrence Provided; CH = No Adverse Modification, cape sable thoroughwort (chromolaena frustrata): BO = NLAA - Concurrence Provided; CH = No Adverse Modification, carters mustard (warea carteri): BO = NLAA - Concurrence Provided; CH = , carters small-flowered flax (linum carteri carteri): BO = NLAA - Concurrence Provided; CH = , crenulate lead-plant (amorpha crenulata): BO = NLAA - Concurrence Provided; CH = , deltoid spurge (chamaesyce deltoidea ssp. deltoidea): BO = NLAA - Concurrence Provided; CH = , eastern indigo snake (drymarchon corais couperi): BO = NLAA - Concurrence Provided; CH = , everglade snail kite (rostrhamus sociabilis plumbeus): BO = NLAA - Concurrence Provided; CH = No Adverse Modification, everglades bully (sideroxylon reclinatum ssp. austrofloridense): BO = NLAA - Concurrence Provided; CH = , florida bonamia (bonamia grandiflora): BO = NLAA - Concurrence Provided; CH = , florida brickell-bush (brickellia mosieri): BO = NLAA - Concurrence Provided; CH = , florida grasshopper sparrow (ammodramus savannarum floridanus): BO = NLAA - Concurrence Provided; CH = , florida panther (puma (=felis) concolor coryi): BO = NLAA - Concurrence Provided; CH = , florida perforate cladonia (cladonia perforata): BO = NLAA - Concurrence Provided; CH = , florida pineland crabgrass (digitaria pauciflora): BO = NLAA - Concurrence Provided; CH = , florida prairie-clover (dalea carthagenensis floridana): BO = NLAA - Concurrence Provided; CH = , florida scrub-jay (aphelocoma coerulescens): BO = NLAA - Concurrence Provided; CH = , florida ziziphus (ziziphus celata): BO = NLAA - Concurrence Provided; CH = , four-petal pawpaw (asimina tetramera): BO = NLAA - Concurrence Provided; CH = , garbers spurge (chamaesyce garberi): BO = NLAA - Concurrence Provided; CH = , garretts mint (dicerandra christmanii): BO = NLAA - Concurrence Provided; CH = , highlands scrub hypericum (hypericum cumulicola): BO = NLAA - Concurrence Provided; CH = , highlands tiger beetle (cicindela highlandensis): BO = NLAA - Concurrence Provided; CH = , lakelas mint (dicerandra immaculata): BO = NLAA - Concurrence Provided; CH = , lewtons polygala (polygala lewtonii): BO = No Effect - Concurrence Provided; CH = , okeechobee gourd (cucurbita okeechobeensis ssp. okeechobeensis): BO = NLAA - Concurrence Provided; CH = , papery whitlow-wort (paronychia chartacea): BO = NLAA - Concurrence Provided; CH = , pigeon wings (clitoria fragrans): BO = NLAA - Concurrence Provided; CH = , pineland sandmat (chamaesyce deltoidea pinetorum): BO = NLAA - Concurrence Provided; CH = , pygmy fringe-tree (chionanthus pygmaeus): BO = NLAA - Concurrence Provided; CH = , red-cockaded woodpecker (picoides borealis): BO = NLAA - Concurrence Provided; CH = , sand flax (linum arenicola): BO = NLAA - Concurrence Provided; CH = , sand skink (neoseps reynoldsi): BO = NLAA - Concurrence Provided; CH = , sandlace (polygonella myriophylla): BO = NLAA - Concurrence Provided; CH = , scrub blazingstar (liatris ohlingerae): BO = NLAA - Concurrence Provided; CH = , scrub buckwheat (eriogonum longifolium var. gnaphalifolium): BO = NLAA - Concurrence Provided; CH = , scrub mint (dicerandra frutescens): BO = NLAA - Concurrence Provided; CH = , scrub plum (prunus geniculata): BO = NLAA - Concurrence Provided; CH = , short-leaved rosemary (conradina brevifolia): BO = NLAA - Concurrence Provided; CH = , smalls milkpea (galactia smallii): BO = NLAA - Concurrence Provided; CH = , snakeroot (eryngium cuneifolium): BO = NLAA - Concurrence Provided; CH = , tiny polygala (polygala smallii): BO = NLAA - Concurrence Provided; CH = , whooping crane (grus americana): BO = NLAA - Concurrence Provided; CH = , wireweed (polygonella basiramia): BO = NLAA - Concurrence Provided; CH = , wood stork (mycteria americana): BO = NLAA - Concurrence Provided; CH = )"	52	52	1	51	52	0	0	0	0	13fda51e07be298defa7f641613db637	None	4	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	26.32378	-80.81643	NAD27
0.866899555	NA	41420-2009-F-0040-R001	4	FL	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	27th Street Area Sand Placement	Army Corps of Engineers	2009	2010	2010	12/23/09	NA	40305	5/7/10	NA	5/7/10	Yes	No	No	Yes	Formal Consultation	Standard	shoreline / beach protection / renourishment	shoreline / beach protection / renourishment	No ARRA funding	NAD83	25.8032	-80.1239	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Sea turtle, hawksbill (Eretmochelys imbricata); Crocodile, American (Crocodylus acutus); Sea turtle, leatherback (Dermochelys coriacea); Manatee, West Indian (Trichechus manatus); Sea turtle, green (Chelonia mydas); Sea turtle, Kemps ridley (Lepidochelys kempii); Sea turtle, loggerhead (Caretta caretta)"	NA	7	0	NA	NA	NA	NA	0	NA	NA	1e4ee448c0a31d84381abe62c2cec4cd	None	4	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	25.80282	-80.12413	NAD27
0.872898658	NA	14420-2010-F-0342	1	ID	IDAHO FISH AND WILDLIFE OFFICE	EIFO 10 - Lake Creek Grazing Allotment	Forest Service	2010	2010	2010	5/24/10	40322	40457	6/17/10	24	6/17/10	Yes	No	No	Yes	Formal Consultation	Standard	agriculture - grazing - ongoing activities - cattle	agriculture	No ARRA funding	NAD27	45.014516	-114.004206	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Trout, bull (Salvelinus confluentus)"	NA	1	0	NA	NA	NA	NA	0	NA	NA	ce6a85e4ac0bc9e74077e73ec43cd0e0	ce6a85e4ac0bc9e74077e73ec43cd0e0	1	IDAHO FISH AND WILDLIFE OFFICE	45.014516	-114.004206	NAD27
0.873652304	NA	81420-2009-F-0890	8	CA	SACRAMENTO FISH AND WILDLIFE OFFICE	SAFCA NLIP Phase 3	Army Corps of Engineers	2009	2009	2009	4/6/09	39909	40084	9/28/09	175	9/28/09	Yes	No	No	Yes	Formal Consultation	Programmatic Project-Level	levees / dikes	levees / dikes	No ARRA funding	WGS84	NA	NA	NA	NA	NA	NA	NA	NA	4282575	619087	10	"Snake, giant garter (Thamnophis gigas); Beetle, valley elderberry longhorn (Desmocerus californicus dimorphus)"	NA	2	0	NA	NA	NA	NA	0	NA	NA	d56f30dcc019a7203f97f38ca9f3f7c2	d56f30dcc019a7203f97f38ca9f3f7c2	8	SACRAMENTO FISH AND WILDLIFE OFFICE	38.68387	-121.62976	NAD27
0.878198228	NA	08EVEN00-2014-F-0067	8	CA	VENTURA FISH AND WILDLIFE OFFICE	Rocks Road Bridge Replacement	California Dept. of Transportation District 5	2014	2014	2014	1/10/14	41649	41769	4/8/14	88	4/8/14	Yes	No	No	Yes	Formal Consultation	Programmatic Project-Level	transport - road / highway - maintenance / modification / replacement / upgrade - federal	transportation	No ARRA funding	WGS84	36.853877	-121.58813	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Vireo, least Bells (Vireo bellii pusillus); Salamander, California tiger (Ambystoma californiense); Frog, California red-legged (Rana draytonii)"	NA	3	0	NA	NA	NA	NA	0	NA	NA	73db0b80f8c569bcb7316b357e57fe45	None	8	VENTURA FISH AND WILDLIFE OFFICE	36.85392	-121.58708	NAD27
0.879227786	NA	42420-2011-F-0365	4	NC	RALEIGH ECOLOGICAL SERVICES FIELD OFFICE	NCDOT - Division 8 - Bridge No. 620059	Army Corps of Engineers	2011	2013	2013	5/28/13	41422	41557	6/20/13	23	6/20/13	Yes	No	No	Yes	Formal Consultation	Standard	bridge - maintenance / modification / replacement / upgrade - federal	bridge	No ARRA funding	WGS84	35.460336	-79.401591	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Shiner, Cape Fear (Notropis mekistocholas)"	NA	1	0	NA	NA	NA	NA	0	NA	NA	304cfbc2b02f8a36bc3593f05162ee15	None	4	RALEIGH ECOLOGICAL SERVICES FIELD OFFICE	35.46019	-79.40184	NAD27
0.880379756	NA	81440-2009-F-0290	8	CA	VENTURA FISH AND WILDLIFE OFFICE	Deerlake Ranch	Army Corps of Engineers	2009	2009	2010	4/28/09	39931	40066	10/20/09	175	10/20/09	No	No	No	Yes	Formal Consultation	Standard	development - residential	development	No ARRA funding	WGS84	34.278402	-118.592873	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Gnatcatcher, coastal California (Polioptila californica californica)"	NA	1	0	NA	NA	NA	NA	0	NA	NA	4253db62eb890aa97cfacd42fbf79906	ac4e6f5ad85995b0ba571ec0fe86126f	8	VENTURA FISH AND WILDLIFE OFFICE	34.2784	-118.59195	NAD27
0.884652032	NA	05E2NJ00-2013-F-0236	5	NJ	NEW JERSEY ECOLOGICAL SERVICES FIELD OFFICE	"SBO Expedited Sea Bright to Monmouth Beach Replenishment, Monmouth Co., NJ"	Army Corps of Engineers	2013	2013	2013	5/8/13	41402	41537	7/19/13	72	7/19/13	Yes	No	No	Yes	Formal Consultation	Programmatic Program-Level	shoreline / beach protection / renourishment	shoreline / beach protection / renourishment	No ARRA funding	WGS84	NA	NA	40	22	55.1	-73	58	22.7	NA	NA	NA	"Plover, piping (Charadrius melodus); Amaranth, seabeach (Amaranthus pumilus)"	NA	2	0	NA	NA	NA	NA	0	NA	NA	e85b01fcde24284b16efc6ea03408820	e85b01fcde24284b16efc6ea03408820	5	NEW JERSEY ECOLOGICAL SERVICES FIELD OFFICE	40.38186	-73.97339	NAD27
0.889849099	NA	52421-2011-F-0215	5	NJ	NEW JERSEY ECOLOGICAL SERVICES FIELD OFFICE	"Streamline consulation for beach nourishment in Avalon and Stone Harbor, NJ"	Army Corps of Engineers	2011	2011	2011	1/13/11	40556	40691	4/22/11	99	4/22/11	Yes	No	No	Yes	Formal Consultation	Programmatic Project-Level	shoreline / beach protection / renourishment	shoreline / beach protection / renourishment	No ARRA funding	WGS84	NA	NA	39	6	20.8	-74	42	22.2	NA	NA	NA	"Plover, piping (Charadrius melodus); Amaranth, seabeach (Amaranthus pumilus)"	"migratory birds trust resources; CH = NLAA - Concurrence Provided; CH = , piping plover (charadrius melodus): BO = NLAA - Concurrence Provided; CH = , seabeach amaranth (amaranthus pumilus): BO = NLAA - Concurrence Provided; CH = )"	3	3	0	3	3	0	0	0	0	1aea700b03159ffc030c813ddd85340b	8ba3169cb23e80bd9174da6cf079de54	5	NEW JERSEY ECOLOGICAL SERVICES FIELD OFFICE	39.10566	-74.70656	NAD27
0.916653961	NA	08ESMF00-2013-F-0450	8	CA	SACRAMENTO FISH AND WILDLIFE OFFICE	Small Erosion Repair Program	Army Corps of Engineers	2013	2013	2014	2/25/13	41330	41465	8/20/14	541	8/20/14	No	No	Yes	Yes	Formal Consultation	Programmatic Program-Level	stream / waterbody - modification - bank stabilization / armoring	stream / waterbody	No ARRA funding	WGS84	38.485453	-121.551205	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Snake, giant garter (Thamnophis gigas); Smelt, delta (Hypomesus transpacificus); Beetle, valley elderberry longhorn (Desmocerus californicus dimorphus)"	NA	3	0	NA	NA	NA	NA	0	NA	NA	d56f30dcc019a7203f97f38ca9f3f7c2	None	8	SACRAMENTO FISH AND WILDLIFE OFFICE	38.48555	-121.55014	NAD27
0.918049692	NA	81420-2010-F-0522	8	CA	SACRAMENTO FISH AND WILDLIFE OFFICE	"Stream restoration activities, Salmon Creek"	National Oceanic and Atmospheric Admin	2010	2010	2010	3/25/10	40395	40530	8/23/10	18	8/23/10	Yes	No	No	Yes	Formal Consultation	Standard	stream restoration / enhancement	stream restoration / enhancement	ARRA Service funds	WGS84	NA	NA	38	20	35.7	-122	57	31.1	NA	NA	NA	"Frog, California red-legged (Rana draytonii); Shrimp, California freshwater (Syncaris pacifica)"	NA	2	0	NA	NA	NA	NA	0	NA	NA	86647a81610af44b85918220ccd7b3c2	86647a81610af44b85918220ccd7b3c2	8	SACRAMENTO FISH AND WILDLIFE OFFICE	38.34333	-122.95753	NAD27
0.919416351	NA	41420-2010-F-0455	4	FL	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	State Wildlife Grant_Martin_Fire Strike Team Funding	Fish and Wildlife Service	2010	2010	2010	11/17/09	40168	40303	6/17/10	178	6/17/10	No	No	No	Yes	Formal Consultation	Standard	federal grant / loan related	federal grant / loan related	No ARRA funding	NAD83	28.091115	-81.45193	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Pigeon wings (Clitoria fragrans); Skink, bluetail mole (Eumeces egregius lividus); Skink, sand (Neoseps reynoldsi); Mint, Garretts (Dicerandra christmanii); Harebells, Avon Park (Crotalaria avonensis); Wireweed (Polygonella basiramia); Mint, scrub (Dicerandra frutescens); Scrub-jay, Florida (Aphelocoma coerulescens); Mustard, Carters (Warea carteri); Beetle, highlands tiger (Cicindela highlandensis); Whitlow-wort, papery (Paronychia chartacea); Warea, wide-leaf (Warea amplexifolia); Plum, scrub (Prunus geniculata); Snake, eastern indigo (Drymarchon corais couperi); Beargrass, Brittons (Nolina brittoniana); Fringe-tree, pygmy (Chionanthus pygmaeus); Lupine, scrub (Lupinus aridorum); Rosemary, short-leaved (Conradina brevifolia); Buckwheat, scrub (Eriogonum longifolium var. gnaphalifolium); Panther, Florida (Puma (=Felis) concolor coryi); Woodpecker, red-cockaded (Picoides borealis); Hypericum, highlands scrub (Hypericum cumulicola); Sandlace (Polygonella myriophylla); Bonamia, Florida (Bonamia grandiflora); Caracara, Audubons crested (Polyborus plancus audubonii); Ziziphus, Florida (Ziziphus celata); Sparrow, Florida grasshopper (Ammodramus savannarum floridanus); Snakeroot (Eryngium cuneifolium); Blazingstar, scrub (Liatris ohlingerae); Polygala, Lewtons (Polygala lewtonii)"	"audubons crested caracara (polyborus plancus audubonii): BO = NLAA - Concurrence Provided; CH = , avon park harebells (crotalaria avonensis): BO = Non-jeopardy; CH = , bluetail mole skink (eumeces egregius lividus): BO = Non-jeopardy; CH = , brittons beargrass (nolina brittoniana): BO = Non-jeopardy; CH = , carters mustard (warea carteri): BO = Non-jeopardy; CH = , eastern indigo snake (drymarchon corais couperi): BO = Non-jeopardy; CH = , florida bonamia (bonamia grandiflora): BO = Non-jeopardy; CH = , florida grasshopper sparrow (ammodramus savannarum floridanus): BO = Non-jeopardy; CH = , florida panther (puma (=felis) concolor coryi): BO = NLAA - Concurrence Provided; CH = , florida scrub-jay (aphelocoma coerulescens): BO = Non-jeopardy; CH = , florida ziziphus (ziziphus celata): BO = Non-jeopardy; CH = , garretts mint (dicerandra christmanii): BO = Non-jeopardy; CH = , highlands scrub hypericum (hypericum cumulicola): BO = Non-jeopardy; CH = , highlands tiger beetle (cicindela highlandensis): BO = Non-jeopardy; CH = , lewtons polygala (polygala lewtonii): BO = Non-jeopardy; CH = , papery whitlow-wort (paronychia chartacea): BO = Non-jeopardy; CH = , pigeon wings (clitoria fragrans): BO = Non-jeopardy; CH = , pygmy fringe-tree (chionanthus pygmaeus): BO = Non-jeopardy; CH = , red-cockaded woodpecker (picoides borealis): BO = Non-jeopardy; CH = , sand skink (neoseps reynoldsi): BO = Non-jeopardy; CH = , sandlace (polygonella myriophylla): BO = Non-jeopardy; CH = , scrub blazingstar (liatris ohlingerae): BO = Non-jeopardy; CH = , scrub buckwheat (eriogonum longifolium var. gnaphalifolium): BO = Non-jeopardy; CH = , scrub lupine (lupinus aridorum): BO = Non-jeopardy; CH = , scrub mint (dicerandra frutescens): BO = Non-jeopardy; CH = , scrub plum (prunus geniculata): BO = Non-jeopardy; CH = , short-leaved rosemary (conradina brevifolia): BO = Non-jeopardy; CH = , snakeroot (eryngium cuneifolium): BO = Non-jeopardy; CH = , wide-leaf warea (warea amplexifolia): BO = Non-jeopardy; CH = , wireweed (polygonella basiramia): BO = Non-jeopardy; CH = )"	30	30	0	2	2	0	0	0	0	13fda51e07be298defa7f641613db637	None	4	SOUTH FLORIDA ECOLOGICAL SERVICES FIELD OFFICE	28.09082	-81.45214	NAD27
0.92592254	NA	81330-2009-F-0004-R002	8	CA	RED BLUFF FISH AND WILDLIFE OFFICE	Algoma Vegetation Management Project	Forest Service	2009	2013	2013	1/7/13	41393	41453	7/29/13	91	7/29/13	No	No	No	Yes	Formal Consultation	Standard	fire - prescribed burn	fire	No ARRA funding	WGS84	41.27987	-121.878946	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Owl, northern spotted (Strix occidentalis caurina)"	northern spotted owl (strix occidentalis caurina): BO = Non-jeopardy / No Adverse Mod; CH = No Adverse Modification	1	1	0	0	NA	0	0	0	0	921e1ecbe6857c844ec03e175b2d2e0c	a83e63e37595db78c2e1dad9fcf53ba8	8	RED BLUFF FISH AND WILDLIFE OFFICE	41.27999	-121.87784	NAD27
0.93730824	NA	13410-2008-F-0129	1	WA	WASHINGTON FISH AND WILDLIFE OFFICE	South Big Bend Timber Sale	Bureau of Indian Affairs	2008	2008	2008	1/15/08	39485	39620	2/12/08	5	2/12/08	Yes	No	No	Yes	Formal Consultation	Standard	forestry - timber sale	forestry	No ARRA funding	NAD83	NA	NA	NA	NA	NA	NA	NA	NA	5246186	419015	10	"Murrelet, marbled (Brachyramphus marmoratus); Trout, bull (Salvelinus confluentus)"	"bull trout (salvelinus confluentus): BO = Non-jeopardy; CH = , marbled murrelet (brachyramphus marmoratus): BO = NLAA - Concurrence Provided; CH = )"	2	2	0	1	1	0	0	0	0	222ed5d8e44e51d996ba17cce04d61c6	None	1	WASHINGTON FISH AND WILDLIFE OFFICE	47.36431	-124.07126	NAD27
0.939599945	NA	05E2VA00-2014-F-0209	5	VA	VIRGINIA ECOLOGICAL SERVICES FIELD OFFICE	"Peacock Holdings Breakwater Project -- created on November 01, 2013 01:30"	-- OTHER: CONSULTANT --	2014	2014	2014	11/1/13	41579	41636	1/3/14	63	1/3/14	No	No	No	Yes	Formal Consultation	Standard	shoreline / beach protection / renourishment	shoreline / beach protection / renourishment	No ARRA funding	NAD83	37.280368	-76.012461	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Tiger beetle, northeastern beach (Cicindela dorsalis dorsalis)"	NA	1	0	NA	NA	NA	NA	0	NA	NA	8479972c670a50a26545ff335f08e1a7	None	5	VIRGINIA ECOLOGICAL SERVICES FIELD OFFICE	37.28023	-76.01281	NAD27
